frame,Shoulder x,Shoulder y,Shoulder z,Elbow x,Elbow y,Elbow z,Wrist x,Wrist y,Wrist z,Index x,Index y,Index z,Thumb x,Thumb y,Thumb z,Pinky x,Pinky y,Pinky z,HipL x,HipL y,HipL z,HipR x,HipR y,HipR z
1689,-0.12148340046405792,-0.5327643752098083,-0.07230658084154129,-0.3339351713657379,-0.5188604593276978,-0.03208644315600395,-0.548480749130249,-0.5078750252723694,-0.08737857639789581,-0.6011617183685303,-0.49310407042503357,-0.1333526372909546,-0.5561819672584534,-0.5003786683082581,-0.1070346012711525,-0.5968450307846069,-0.49023330211639404,-0.09601031988859177,0.11339196562767029,0.009548489935696125,0.0019158058566972613,-0.11325642466545105,-0.009840532205998898,-0.0009474917897023261
1690,-0.1214245855808258,-0.532896101474762,-0.06816499680280685,-0.3334439992904663,-0.5182067155838013,-0.03230489790439606,-0.5463229417800903,-0.5068675875663757,-0.09009400755167007,-0.597870945930481,-0.4917154610157013,-0.1363993138074875,-0.553641676902771,-0.49930113554000854,-0.10971352458000183,-0.5943558812141418,-0.48895278573036194,-0.0994381532073021,0.1133958175778389,0.00957845151424408,0.0021086998749524355,-0.1132587417960167,-0.009866324253380299,-0.0011465565767139196
1691,-0.12136968970298767,-0.5329248905181885,-0.06826610863208771,-0.33335021138191223,-0.517445981502533,-0.032389286905527115,-0.5460911393165588,-0.5050272941589355,-0.09036483615636826,-0.5974375605583191,-0.48973098397254944,-0.13714462518692017,-0.5533563494682312,-0.4973304569721222,-0.11005612462759018,-0.5940780639648438,-0.48713454604148865,-0.09997759014368057,0.11340183019638062,0.009630781598389149,0.0022354505490511656,-0.11326349526643753,-0.009917393326759338,-0.0012765690917149186
1692,-0.1208387017250061,-0.5329614281654358,-0.06746520847082138,-0.33209022879600525,-0.5159253478050232,-0.03179963305592537,-0.5455771088600159,-0.5037996768951416,-0.09052596241235733,-0.597188413143158,-0.48861372470855713,-0.13738930225372314,-0.5529360175132751,-0.4961692690849304,-0.110250324010849,-0.5936894416809082,-0.4861164093017578,-0.10014224797487259,0.11339456588029861,0.009719498455524445,0.0023043600376695395,-0.11325342953205109,-0.010001542046666145,-0.0013488574186339974
1693,-0.12051846832036972,-0.5331219434738159,-0.0669335126876831,-0.3306216895580292,-0.5150793790817261,-0.03187203034758568,-0.5432013869285583,-0.502804696559906,-0.09605985879898071,-0.5944502353668213,-0.48768720030784607,-0.144622340798378,-0.5504467487335205,-0.49517205357551575,-0.1161188930273056,-0.5910813808441162,-0.48520711064338684,-0.1069570779800415,0.11339902877807617,0.009799739345908165,0.0023505890276283026,-0.11325673758983612,-0.010080556385219097,-0.0013970857253298163
1694,-0.12050949782133102,-0.5331073999404907,-0.06757097691297531,-0.32994532585144043,-0.5136659741401672,-0.03400077670812607,-0.542023777961731,-0.5012635588645935,-0.10125106573104858,-0.5931392312049866,-0.4864918291568756,-0.15075553953647614,-0.5492721199989319,-0.4937121272087097,-0.12149576097726822,-0.5897086262702942,-0.4838941693305969,-0.11276276409626007,0.11341007798910141,0.009825910441577435,0.002436844166368246,-0.11326705664396286,-0.010105284862220287,-0.0014834449393674731
1695,-0.12049415707588196,-0.5330944061279297,-0.06768546998500824,-0.32854369282722473,-0.5127707719802856,-0.03575601801276207,-0.5399478673934937,-0.5005970597267151,-0.10680432617664337,-0.5909953117370605,-0.4858737885951996,-0.15713241696357727,-0.5472095012664795,-0.49302640557289124,-0.1272381842136383,-0.5875333547592163,-0.48330551385879517,-0.11888394504785538,0.11341129243373871,0.009855389595031738,0.002473595319315791,-0.11326718330383301,-0.010135503485798836,-0.001520579680800438
1696,-0.12049468606710434,-0.5331456661224365,-0.06760908663272858,-0.32795077562332153,-0.5118260979652405,-0.03559521585702896,-0.5395773649215698,-0.49894094467163086,-0.10666298121213913,-0.5907685160636902,-0.4839859902858734,-0.15678197145462036,-0.5468940138816833,-0.4913216531276703,-0.12706786394119263,-0.5871694087982178,-0.48154115676879883,-0.11861222982406616,0.11341049522161484,0.00990263745188713,0.0024753031320869923,-0.11326494812965393,-0.010181869380176067,-0.0015239251079037786
1697,-0.12046992778778076,-0.5332527160644531,-0.06817301362752914,-0.32770076394081116,-0.5118937492370605,-0.03558509796857834,-0.5394694805145264,-0.4990804195404053,-0.10609664767980576,-0.5907450318336487,-0.4840506315231323,-0.15638576447963715,-0.5468243956565857,-0.4914206266403198,-0.12656153738498688,-0.5870857238769531,-0.48165029287338257,-0.11794552952051163,0.11341887712478638,0.009967025369405746,0.0024966634809970856,-0.11327279359102249,-0.010248134844005108,-0.0015457634581252933
1698,-0.12031915783882141,-0.5335875749588013,-0.06825908273458481,-0.3271007537841797,-0.5120822191238403,-0.03562528267502785,-0.5392739176750183,-0.49894949793815613,-0.10605933517217636,-0.5906355977058411,-0.4834076166152954,-0.1563291698694229,-0.5466292500495911,-0.4910564124584198,-0.12653860449790955,-0.5870561003684998,-0.4813268780708313,-0.11777083575725555,0.1134234219789505,0.010038738138973713,0.0025158762000501156,-0.11327659338712692,-0.010322540067136288,-0.0015656924806535244
1699,-0.1203017458319664,-0.5337270498275757,-0.06762740761041641,-0.327109158039093,-0.5121368765830994,-0.03423177823424339,-0.5396708250045776,-0.4988913834095001,-0.10220494121313095,-0.5913440585136414,-0.4831930100917816,-0.15186280012130737,-0.5470675230026245,-0.4909132421016693,-0.12258797138929367,-0.5877851843833923,-0.4811965227127075,-0.11328388750553131,0.113426573574543,0.01007839199155569,0.0025496904272586107,-0.11327866464853287,-0.010361263528466225,-0.001598645350895822
1700,-0.12028603255748749,-0.5338315367698669,-0.06774193793535233,-0.32692256569862366,-0.5121209621429443,-0.037042904645204544,-0.5391279458999634,-0.4982649087905884,-0.11058325320482254,-0.5904595851898193,-0.48228639364242554,-0.1614881455898285,-0.5463751554489136,-0.4901392161846161,-0.1311293989419937,-0.587289035320282,-0.4803565442562103,-0.12282571941614151,0.11343564838171005,0.010111410170793533,0.002634992590174079,-0.1132865622639656,-0.010395745746791363,-0.0016830996610224247
1701,-0.12028251588344574,-0.5339596271514893,-0.06750962138175964,-0.326780766248703,-0.5121588706970215,-0.03819509595632553,-0.5384989380836487,-0.4982456862926483,-0.11396662145853043,-0.5895544290542603,-0.48218855261802673,-0.1648365706205368,-0.5456236600875854,-0.49009671807289124,-0.13449491560459137,-0.5866502523422241,-0.48025837540626526,-0.12640812993049622,0.11344021558761597,0.01013882365077734,0.0027592412661761045,-0.11329030245542526,-0.01042258832603693,-0.0018092679092660546
1702,-0.12028332054615021,-0.5340660810470581,-0.06513110548257828,-0.32662832736968994,-0.5118633508682251,-0.03853311017155647,-0.536304771900177,-0.49799320101737976,-0.11894572526216507,-0.585895299911499,-0.4819543957710266,-0.16978485882282257,-0.5429067611694336,-0.4898901879787445,-0.1393147110939026,-0.5837207436561584,-0.47988757491111755,-0.13208219408988953,0.11344755440950394,0.01016137097030878,0.0028100551571696997,-0.11329571157693863,-0.010444164276123047,-0.0018615091685205698
1703,-0.12043273448944092,-0.534091591835022,-0.06503181159496307,-0.3269168436527252,-0.511850893497467,-0.0354003980755806,-0.536871075630188,-0.498050332069397,-0.10980931669473648,-0.5868781208992004,-0.48230794072151184,-0.1595318466424942,-0.5436152219772339,-0.49000832438468933,-0.1300927847623825,-0.5843409299850464,-0.48005107045173645,-0.12158822268247604,0.11345642805099487,0.010198595933616161,0.002781717339530587,-0.11330395191907883,-0.010480912402272224,-0.0018332955660298467
1704,-0.12073349207639694,-0.5341248512268066,-0.06585146486759186,-0.3272767961025238,-0.5120559930801392,-0.03474195674061775,-0.5377880930900574,-0.4984705150127411,-0.10594811290502548,-0.58840411901474,-0.48316535353660583,-0.1556747555732727,-0.5447382926940918,-0.49047935009002686,-0.1263057291507721,-0.5854877233505249,-0.48067742586135864,-0.1172792986035347,0.11347659677267075,0.01022251695394516,0.0027752388268709183,-0.11332450062036514,-0.010503994300961494,-0.0018262299709022045
1705,-0.12080592662096024,-0.5340524315834045,-0.06589389592409134,-0.3276606500148773,-0.5119577050209045,-0.03424464911222458,-0.538658857345581,-0.4985635578632355,-0.10173427313566208,-0.5897870659828186,-0.4835105836391449,-0.1505792737007141,-0.5458239316940308,-0.4906584918498993,-0.12197517603635788,-0.5863991975784302,-0.48091939091682434,-0.11240345984697342,0.11347489804029465,0.010253576561808586,0.0027887888718396425,-0.11332181096076965,-0.010532026179134846,-0.0018397795502096415
1706,-0.1208040863275528,-0.5340508818626404,-0.06822530925273895,-0.3276447057723999,-0.5122568011283875,-0.033895932137966156,-0.5396528840065002,-0.4992882013320923,-0.09853402525186539,-0.5920175313949585,-0.484557569026947,-0.1470758020877838,-0.5472397208213806,-0.4914335310459137,-0.11880793422460556,-0.5877628326416016,-0.4818798303604126,-0.10849995911121368,0.11348515748977661,0.01027652621269226,0.0027949786745011806,-0.11333177238702774,-0.010555758140981197,-0.0018452471122145653
1707,-0.12107387185096741,-0.5336607694625854,-0.07188719511032104,-0.3297027349472046,-0.512241780757904,-0.0349910594522953,-0.5443580746650696,-0.5001680254936218,-0.09861281514167786,-0.5977993607521057,-0.4864501655101776,-0.1471339762210846,-0.552314817905426,-0.49259787797927856,-0.11888012290000916,-0.5927696228027344,-0.4833451211452484,-0.1086140051484108,0.11349525302648544,0.010298695415258408,0.0028029081877321005,-0.11334098875522614,-0.010577532462775707,-0.0018532148096710443
1708,-0.12107784301042557,-0.5333595275878906,-0.07316116988658905,-0.3299589157104492,-0.5140963196754456,-0.03496113047003746,-0.5462891459465027,-0.5061483979225159,-0.09668818861246109,-0.6008071899414062,-0.49359485507011414,-0.14448261260986328,-0.5546210408210754,-0.498839795589447,-0.1169077530503273,-0.5952390432357788,-0.4901585578918457,-0.10594625025987625,0.11350447684526443,0.010317318141460419,0.002830090466886759,-0.11335146427154541,-0.010595554485917091,-0.0018788675079122186
1709,-0.12111707031726837,-0.5329868793487549,-0.07377506792545319,-0.33056360483169556,-0.516380250453949,-0.034665241837501526,-0.5487368702888489,-0.5127444267272949,-0.09338565170764923,-0.6042736768722534,-0.5009307861328125,-0.14011196792125702,-0.5574156641960144,-0.5057044625282288,-0.11342205107212067,-0.5981470942497253,-0.4973464608192444,-0.10184206068515778,0.1135096475481987,0.010325376875698566,0.00289547024294734,-0.11335679888725281,-0.010602172464132309,-0.0019418540177866817
1710,-0.12122707068920135,-0.5325247645378113,-0.07376427948474884,-0.3307674825191498,-0.5166880488395691,-0.034339554607868195,-0.5497947931289673,-0.5165339112281799,-0.09169954806566238,-0.6059115529060364,-0.5059460997581482,-0.13831667602062225,-0.5586812496185303,-0.5099052786827087,-0.11172850430011749,-0.599388062953949,-0.5021907091140747,-0.10019925981760025,0.11350669711828232,0.010335607454180717,0.0029269419610500336,-0.11335282772779465,-0.010610634461045265,-0.0019736522808670998
1711,-0.12145926803350449,-0.5323647260665894,-0.07391954958438873,-0.3315749764442444,-0.5182213187217712,-0.03411071375012398,-0.5514044165611267,-0.5221746563911438,-0.09120175242424011,-0.608025074005127,-0.5132677555084229,-0.1379331648349762,-0.5604812502861023,-0.5160225033760071,-0.11127251386642456,-0.6012090444564819,-0.5089857578277588,-0.0998329445719719,0.11350945383310318,0.010348325595259666,0.002935506869107485,-0.1133553683757782,-0.010622714646160603,-0.001981959445402026
1712,-0.12159289419651031,-0.5322999358177185,-0.07373187690973282,-0.3316488265991211,-0.521060585975647,-0.03280751034617424,-0.5511504411697388,-0.5306979417800903,-0.09016995131969452,-0.6075949668884277,-0.5230845212936401,-0.1372915357351303,-0.5602004528045654,-0.5248676538467407,-0.11033803969621658,-0.6008609533309937,-0.5185573101043701,-0.0990731343626976,0.11352337896823883,0.01034304965287447,0.0029895410407334566,-0.11336972564458847,-0.010616452433168888,-0.002035924233496189
1713,-0.12173868715763092,-0.5322314500808716,-0.07182449847459793,-0.3314726650714874,-0.5243706703186035,-0.029837261885404587,-0.548173725605011,-0.5443161725997925,-0.08849254995584488,-0.6035876870155334,-0.5405871868133545,-0.1361822634935379,-0.5570755004882812,-0.5395985245704651,-0.10878144204616547,-0.5969403386116028,-0.5348312258720398,-0.09797833114862442,0.11353499442338943,0.010322376154363155,0.003001532517373562,-0.11338183283805847,-0.01059475913643837,-0.0020478772930800915
1714,-0.1217554435133934,-0.5320190787315369,-0.06031447649002075,-0.3299912214279175,-0.5254960656166077,-0.026379777118563652,-0.5393308401107788,-0.5559802651405334,-0.08858182281255722,-0.592099130153656,-0.5562866926193237,-0.13635441660881042,-0.5476840734481812,-0.552772045135498,-0.10886646062135696,-0.5856764316558838,-0.54874587059021,-0.09810588508844376,0.1135265976190567,0.010274254716932774,0.0029314234852790833,-0.1133730411529541,-0.010541542433202267,-0.0019777738489210606
1715,-0.12177032232284546,-0.5309620499610901,-0.05231178551912308,-0.32867124676704407,-0.5256363749504089,-0.026404084637761116,-0.5283446311950684,-0.5693526268005371,-0.09282203018665314,-0.5769903659820557,-0.5746710300445557,-0.14055979251861572,-0.5356290936470032,-0.5683034062385559,-0.1128036230802536,-0.5707458853721619,-0.5642392039299011,-0.10473470389842987,0.11350760608911514,0.010138524696230888,0.0028570389840751886,-0.11335219442844391,-0.010393080301582813,-0.0019097786862403154
1716,-0.12193430960178375,-0.5292907357215881,-0.05348741635680199,-0.32840466499328613,-0.5262792110443115,-0.026958975940942764,-0.5235385298728943,-0.5845702290534973,-0.09281963855028152,-0.5706937313079834,-0.5955485105514526,-0.14040321111679077,-0.5306795239448547,-0.5852261781692505,-0.11273488402366638,-0.5635625720024109,-0.5835451483726501,-0.10487449169158936,0.11348487436771393,0.010105605237185955,0.0027582948096096516,-0.11332659423351288,-0.010356788523495197,-0.0018167590023949742
1717,-0.12215810269117355,-0.527262806892395,-0.05426866561174393,-0.32712745666503906,-0.52778160572052,-0.03646043688058853,-0.5129179358482361,-0.6060217618942261,-0.10563857108354568,-0.556659460067749,-0.6236106753349304,-0.15220977365970612,-0.5193513631820679,-0.6085570454597473,-0.12442558258771896,-0.5493290424346924,-0.6099113821983337,-0.12096042931079865,0.11347389966249466,0.010003174655139446,0.002741869306191802,-0.11331348866224289,-0.010251526720821857,-0.0018020457355305552
1718,-0.1221901923418045,-0.5251835584640503,-0.05507037043571472,-0.3217458426952362,-0.5259919166564941,-0.07171331346035004,-0.48365071415901184,-0.6119905114173889,-0.185172438621521,-0.5172626972198486,-0.6339936852455139,-0.23203499615192413,-0.4866679310798645,-0.6153771877288818,-0.2017984241247177,-0.5136739015579224,-0.6198034286499023,-0.2081991732120514,0.11345725506544113,0.009840598329901695,0.0027061060536652803,-0.11328966170549393,-0.01008879765868187,-0.001767719746567309
1719,-0.12280990928411484,-0.5231730341911316,-0.05581524595618248,-0.31858620047569275,-0.523307740688324,-0.09706992655992508,-0.4644470512866974,-0.6218754649162292,-0.2333746999502182,-0.49179497361183167,-0.6499084234237671,-0.28118255734443665,-0.4654330611228943,-0.6268132925033569,-0.24906136095523834,-0.49001604318618774,-0.6338543891906738,-0.2603711783885956,0.11345882713794708,0.009668317623436451,0.0026198523119091988,-0.11328787356615067,-0.009920978918671608,-0.001682420028373599
1720,-0.12282703816890717,-0.5220831036567688,-0.05533722788095474,-0.31476542353630066,-0.5188689827919006,-0.1220986619591713,-0.43956562876701355,-0.6234661936759949,-0.2905612289905548,-0.45682504773139954,-0.652880847454071,-0.33910733461380005,-0.4370523691177368,-0.6285990476608276,-0.3050501346588135,-0.4602051377296448,-0.6362791061401367,-0.32282716035842896,0.11346015334129333,0.009462282992899418,0.002614258788526058,-0.11328582465648651,-0.00971696525812149,-0.0016773393144831061
1721,-0.12276745587587357,-0.5187140703201294,-0.05575315281748772,-0.31259000301361084,-0.5126000046730042,-0.12940923869609833,-0.4207518696784973,-0.6302032470703125,-0.2877197861671448,-0.4312933683395386,-0.6652213335037231,-0.33124926686286926,-0.4166620969772339,-0.6369611024856567,-0.30035051703453064,-0.43592798709869385,-0.6473360657691956,-0.31844261288642883,0.11344004422426224,0.009343083947896957,0.0026596938259899616,-0.1132597029209137,-0.00959811732172966,-0.001726867980323732
1722,-0.1227688267827034,-0.5152891874313354,-0.05600187927484512,-0.3097693920135498,-0.5099546313285828,-0.1353757232427597,-0.4018443524837494,-0.639883816242218,-0.2905271649360657,-0.4068042039871216,-0.6786360740661621,-0.33111685514450073,-0.3965035378932953,-0.6479381322860718,-0.3018789291381836,-0.41227662563323975,-0.659738302230835,-0.32091715931892395,0.11341702193021774,0.009180375374853611,0.00288909743539989,-0.11323102563619614,-0.009437378495931625,-0.001959010027348995
1723,-0.12296204268932343,-0.5128063559532166,-0.05681388080120087,-0.31021377444267273,-0.510566234588623,-0.1402086317539215,-0.3931659460067749,-0.656287431716919,-0.29023706912994385,-0.3917108178138733,-0.6966060996055603,-0.3278660178184509,-0.38619470596313477,-0.6649642586708069,-0.3004809617996216,-0.3993285298347473,-0.6773799061775208,-0.31989893317222595,0.11339420080184937,0.009012678638100624,0.0031053656712174416,-0.11320465803146362,-0.009273679926991463,-0.002179263159632683
1724,-0.12297370284795761,-0.5110884308815002,-0.0576910525560379,-0.31030356884002686,-0.511782705783844,-0.14514927566051483,-0.3773610293865204,-0.6648362874984741,-0.29637324810028076,-0.3695567846298218,-0.7054941654205322,-0.33238595724105835,-0.3687572181224823,-0.6735118627548218,-0.3056613504886627,-0.3789825737476349,-0.6862509250640869,-0.3270290791988373,0.11335302889347076,0.008866694755852222,0.0032280932646244764,-0.11315808445215225,-0.009134802967309952,-0.002305353060364723
1725,-0.12294679135084152,-0.5097679495811462,-0.05968869850039482,-0.3082122504711151,-0.5124954581260681,-0.14762625098228455,-0.3602328300476074,-0.6655958294868469,-0.29994577169418335,-0.3482613265514374,-0.7047123312950134,-0.3357156217098236,-0.3505380153656006,-0.674004852771759,-0.30888527631759644,-0.3585532307624817,-0.6854894757270813,-0.33113589882850647,0.11333632469177246,0.008731327019631863,0.0033403648994863033,-0.11313831061124802,-0.009009681642055511,-0.0024152209516614676
1726,-0.12294822186231613,-0.5094218850135803,-0.05981769040226936,-0.30848079919815063,-0.516253650188446,-0.1459658145904541,-0.35359179973602295,-0.6678692698478699,-0.29707321524620056,-0.33653759956359863,-0.7049055099487305,-0.3319036364555359,-0.3424692153930664,-0.675830066204071,-0.3056766986846924,-0.3490731716156006,-0.6857351064682007,-0.3279018998146057,0.11332213878631592,0.008641185238957405,0.003299995791167021,-0.11312296241521835,-0.008927361108362675,-0.0023757596500217915
1727,-0.12349697202444077,-0.509227454662323,-0.060282278805971146,-0.3090488016605377,-0.5205592513084412,-0.14927330613136292,-0.33851781487464905,-0.6701006889343262,-0.30302682518959045,-0.31251367926597595,-0.7062011957168579,-0.3367924690246582,-0.3250252306461334,-0.678072988986969,-0.31083089113235474,-0.32786446809768677,-0.6860201358795166,-0.33490851521492004,0.11332403868436813,0.008494433015584946,0.0031472526025027037,-0.11312421411275864,-0.008795533329248428,-0.0022244530264288187
1728,-0.12354511767625809,-0.5089859962463379,-0.061099402606487274,-0.3092474043369293,-0.5256920456886292,-0.1529335230588913,-0.3235698342323303,-0.6731659173965454,-0.307280570268631,-0.29243752360343933,-0.7077552080154419,-0.3401460647583008,-0.3087750971317291,-0.6808776259422302,-0.3146175444126129,-0.30932390689849854,-0.6873648166656494,-0.33948588371276855,0.1133226752281189,0.008359712548553944,0.0029075038619339466,-0.11312274634838104,-0.008675639517605305,-0.001984403934329748
1729,-0.12370657175779343,-0.5088462829589844,-0.061201974749565125,-0.3094027638435364,-0.5290385484695435,-0.15383818745613098,-0.3117404878139496,-0.6740041971206665,-0.30721765756607056,-0.2763054072856903,-0.7074392437934875,-0.33927226066589355,-0.29588788747787476,-0.6815551519393921,-0.314275324344635,-0.29414090514183044,-0.6867989897727966,-0.33916568756103516,0.1133238896727562,0.008181658573448658,0.002601035637781024,-0.11312490701675415,-0.00851214025169611,-0.0016847305232658982
1730,-0.12368013709783554,-0.5085920691490173,-0.061283793300390244,-0.3095056414604187,-0.5316526889801025,-0.15350526571273804,-0.3047820031642914,-0.6753934621810913,-0.3052405118942261,-0.2673705816268921,-0.7082093954086304,-0.3368281126022339,-0.28851383924484253,-0.6828398704528809,-0.31217020750045776,-0.2855524718761444,-0.6873441338539124,-0.3369719982147217,0.11332009732723236,0.008021057583391666,0.002270400756970048,-0.11312142759561539,-0.008363316766917706,-0.0013608919689431787
1731,-0.12361036241054535,-0.508631706237793,-0.06031106039881706,-0.30957937240600586,-0.5349149107933044,-0.15220005810260773,-0.30300480127334595,-0.6761461496353149,-0.30205559730529785,-0.2649247646331787,-0.7076566815376282,-0.3337768018245697,-0.2865579128265381,-0.683149516582489,-0.3091145157814026,-0.2838323712348938,-0.6873632073402405,-0.3332333266735077,0.11330871284008026,0.007932133972644806,0.0021100903395563364,-0.11311129480600357,-0.008279945701360703,-0.0012030707439407706
1732,-0.12360376119613647,-0.5086643099784851,-0.06037311255931854,-0.3096753656864166,-0.5353814363479614,-0.1535690724849701,-0.30059725046157837,-0.674440324306488,-0.30610713362693787,-0.261198490858078,-0.7057092785835266,-0.33696505427360535,-0.2837207019329071,-0.6813446879386902,-0.31266286969184875,-0.280769944190979,-0.6856019496917725,-0.3378502428531647,0.1133011132478714,0.007892236113548279,0.0018748377915471792,-0.11310527473688126,-0.008246099576354027,-0.0009747443837113678
1733,-0.12361939251422882,-0.5085134506225586,-0.06049787253141403,-0.30969175696372986,-0.535111129283905,-0.15374912321567535,-0.2990785539150238,-0.6731195449829102,-0.30541300773620605,-0.2601824104785919,-0.7043762803077698,-0.33595040440559387,-0.282362163066864,-0.6800046563148499,-0.31187212467193604,-0.27901241183280945,-0.6843875646591187,-0.3369348645210266,0.11327200382947922,0.00783085823059082,0.0017878185026347637,-0.11307894438505173,-0.00818996224552393,-0.0008896060171537101
1734,-0.12362559884786606,-0.5085370540618896,-0.05935119464993477,-0.3096922039985657,-0.5353888273239136,-0.15290209650993347,-0.2973288595676422,-0.6727719306945801,-0.3037307858467102,-0.2581615447998047,-0.7037788033485413,-0.3348352015018463,-0.2805430591106415,-0.6796133518218994,-0.31046000123023987,-0.27728545665740967,-0.6837902069091797,-0.33501970767974854,0.11325082182884216,0.0077646211721003056,0.001761582214385271,-0.11305856704711914,-0.008126202039420605,-0.0008624800248071551
1735,-0.12360907346010208,-0.5084335207939148,-0.06043803691864014,-0.3096599578857422,-0.535270631313324,-0.15568475425243378,-0.2966301143169403,-0.6721291542053223,-0.3096892237663269,-0.25689324736595154,-0.7031328678131104,-0.3410510718822479,-0.27960869669914246,-0.6789519190788269,-0.31619635224342346,-0.27654966711997986,-0.6832615733146667,-0.3419532775878906,0.11324261873960495,0.007703146431595087,0.0017520877299830317,-0.11305182427167892,-0.008071613498032093,-0.0008531910134479403
1736,-0.12363862246274948,-0.5083847641944885,-0.060242097824811935,-0.3098701536655426,-0.5358217358589172,-0.15503422915935516,-0.2966811954975128,-0.6727120876312256,-0.309142529964447,-0.2568497955799103,-0.7033478021621704,-0.33775800466537476,-0.27974265813827515,-0.6794606447219849,-0.3147215247154236,-0.27632731199264526,-0.683498203754425,-0.3409779667854309,0.11323551088571548,0.007613291498273611,0.001739516737870872,-0.1130448505282402,-0.007983468472957611,-0.0008394563337787986
1737,-0.12362883239984512,-0.508385419845581,-0.06064659357070923,-0.30991193652153015,-0.5363456010818481,-0.15543371438980103,-0.2970329523086548,-0.6730368137359619,-0.30836939811706543,-0.2572777271270752,-0.7037563920021057,-0.33742040395736694,-0.2801187038421631,-0.6798611879348755,-0.31418493390083313,-0.27665236592292786,-0.6836578249931335,-0.34007528424263,0.11322549730539322,0.007561983074992895,0.0017017833888530731,-0.11303583532571793,-0.007934781722724438,-0.0008032239275053144
1738,-0.12347850948572159,-0.5083557367324829,-0.06286944448947906,-0.30977004766464233,-0.5362927317619324,-0.15929746627807617,-0.2957729995250702,-0.6728261113166809,-0.3162999451160431,-0.2555055618286133,-0.7035214304924011,-0.34769728779792786,-0.278618723154068,-0.6796263456344604,-0.32263103127479553,-0.2753780484199524,-0.6835400462150574,-0.3492395877838135,0.11321783065795898,0.007528425194323063,0.0017093786736950278,-0.1130296066403389,-0.007905800826847553,-0.0008113807998597622
1739,-0.12346458435058594,-0.5082260370254517,-0.06448005884885788,-0.30979815125465393,-0.5362405180931091,-0.16151770949363708,-0.29601138830184937,-0.6726641654968262,-0.31914159655570984,-0.25574278831481934,-0.7033619284629822,-0.35100939869880676,-0.27882304787635803,-0.6795282363891602,-0.3255917429924011,-0.2756616175174713,-0.6832635402679443,-0.3522413969039917,0.11320941895246506,0.007500171195715666,0.0017007954884320498,-0.11302253603935242,-0.00787742342799902,-0.0008028882439248264
1740,-0.12334389239549637,-0.5082433223724365,-0.06461935490369797,-0.3098198473453522,-0.5362876653671265,-0.16187715530395508,-0.29578888416290283,-0.672447681427002,-0.31956952810287476,-0.2549762427806854,-0.7031616568565369,-0.3515351414680481,-0.2784292697906494,-0.6793078780174255,-0.32609492540359497,-0.275261253118515,-0.6830905675888062,-0.35258594155311584,0.11320063471794128,0.007470755837857723,0.0016864167992025614,-0.11301446706056595,-0.007848734967410564,-0.0007894524605944753
1741,-0.12296915799379349,-0.5082522630691528,-0.06490465253591537,-0.3097633123397827,-0.536355197429657,-0.16185088455677032,-0.29581883549690247,-0.6724307537078857,-0.3190213143825531,-0.2553454339504242,-0.7034092545509338,-0.35093361139297485,-0.27853935956954956,-0.6793586015701294,-0.3255866467952728,-0.2753742039203644,-0.6830880641937256,-0.35186710953712463,0.11319368332624435,0.007443277630954981,0.0016119703650474548,-0.11300839483737946,-0.007822232320904732,-0.0007182349800132215
1742,-0.122781902551651,-0.5082446932792664,-0.06531348079442978,-0.30956435203552246,-0.5363945960998535,-0.16237643361091614,-0.29573342204093933,-0.6726232171058655,-0.31963011622428894,-0.2554965913295746,-0.7038986682891846,-0.35164013504981995,-0.2785140573978424,-0.6796366572380066,-0.3262421786785126,-0.27537375688552856,-0.6833205223083496,-0.35250920057296753,0.11319036036729813,0.007419254165142775,0.0016008819220587611,-0.11300545185804367,-0.007799025624990463,-0.0007076992187649012
1743,-0.12253111600875854,-0.5080264806747437,-0.06676983088254929,-0.3093233108520508,-0.5363662838935852,-0.16359256207942963,-0.29597827792167664,-0.6725904941558838,-0.32181182503700256,-0.25612691044807434,-0.704001247882843,-0.3544377088546753,-0.27885013818740845,-0.6796283721923828,-0.3286093473434448,-0.2758658528327942,-0.6833394765853882,-0.3550098240375519,0.11318826675415039,0.007395589724183083,0.001570418942719698,-0.11300428211688995,-0.007776081096380949,-0.0006777372327633202
1744,-0.12234392762184143,-0.5079646706581116,-0.06696487963199615,-0.30931219458580017,-0.5367200374603271,-0.1634102612733841,-0.29632696509361267,-0.6734922528266907,-0.32163259387016296,-0.2567398250102997,-0.7049087285995483,-0.3539503514766693,-0.27927014231681824,-0.6805062294006348,-0.3284108638763428,-0.2763945162296295,-0.6843871474266052,-0.35471516847610474,0.113184854388237,0.007368879858404398,0.001528474036604166,-0.11300142854452133,-0.00775127112865448,-0.0006351558840833604
1745,-0.12240783125162125,-0.5078875422477722,-0.06813614815473557,-0.3093915283679962,-0.5364409685134888,-0.16366702318191528,-0.29833295941352844,-0.6734423637390137,-0.3218767046928406,-0.26013171672821045,-0.7048669457435608,-0.35447245836257935,-0.2815499007701874,-0.6804527044296265,-0.3287346363067627,-0.27923712134361267,-0.6843173503875732,-0.3550136685371399,0.11318540573120117,0.007343579549342394,0.0015181973576545715,-0.11300265789031982,-0.007728122174739838,-0.000624994223471731
